ID,PricePredicted
994,3282883.685699998
2645,1317866.2069040006
11386,3092437.5767700006
1681,1028529.1160183325
2564,1261070.5884476667
7876,1816446.1713406676
1345,1336471.4131738339
1417,1671192.4551299983
615,1705705.8206678324
2700,3041958.115209997
6521,1705940.7766800004
2526,2653395.559233664
3038,1708112.858303002
5790,1133992.860398583
1919,1523859.523359998
5052,2328970.0807800023
8895,2253980.245409998
12142,3667347.328699998
799,1418460.6770976197
12389,4042804.6363099986
1393,2705554.9899899974
1373,3289328.2159303357
12110,2623002.286469998
6469,2417099.1832600003
1913,1460528.0455770006
9400,1633051.2865523335
570,1160004.5314420012
1728,1066640.764299583
7188,3890319.7593699973
133,2587696.555469999
10485,4867414.118530002
3011,2011647.480417857
277,2162183.623360001
2296,2526469.1169499997
10784,2201405.4685600023
1749,1419068.949899767
1353,1821473.0739380005
11853,2549995.793646667
2426,1189695.4395340001
4998,2260879.3391600004
10103,6724051.136079996
2930,1641045.7573299997
92,3621176.315669168
258,1014725.2900762334
2074,1721574.665000001
417,1736347.0117283335
2592,2676017.9224499967
6207,1478931.2136459998
1173,1609995.6642926664
3596,3282485.9126099986
10366,1255103.0869749994
1972,3576223.5486800005
129,1312246.2445571658
2375,3215849.18625
2425,1678585.44171
3938,1904494.8157600001
30,1342767.0153000017
1210,2045497.9915900007
6950,1598521.095522332
4565,1200642.467210499
9377,1754914.0315600024
1813,1284739.6903712493
1529,1323721.1377710004
1350,2249494.3532100013
9627,3618395.140682001
4201,3109343.9456000025
5115,1876160.9832900015
10237,1103563.0162400003
6367,2317697.29357
2532,1808881.7378413335
1267,2137635.9159383345
1553,1154478.1078926672
8861,1212170.0594286185
11037,3326902.2921150024
2019,1153883.9717336667
983,1471527.8302876009
6254,3546273.0575200017
6036,2379716.334110003
7896,2814148.0364080006
11579,4727914.912979996
9071,2254218.5511699985
1415,2518633.3270899993
8738,1830835.7653999997
2421,1056948.2416099997
3887,2858571.723070002
2603,2327462.425030002
10495,1541342.447529999
7241,3647393.355879998
1486,821504.9197500006
840,2700837.908810003
12633,2106510.596860002
3935,1520413.7424866683
1506,1897780.2014966693
51,790593.9891653669
91,1308767.7801961666
6525,3320122.9659900023
2022,1411235.2589800004
11218,1827940.5543489992
10449,3341107.139059996
2851,1820171.7586973312
1613,1801455.3712933322
9444,2342934.2180399983
10252,1245643.9791850008
2062,2765369.2662099986
6079,2598602.8480399987
7797,1879503.7829800004
739,1286276.8549489514
12617,2610324.7941399976
1809,2342755.0253053587
9854,4888236.845409998
9749,2421558.6646646676
12025,3749098.755046001
1865,891914.9865630005
1647,3002323.804970002
6023,2011390.3933943328
10484,1991204.0197453331
839,2737567.7386249965
1250,2675933.890256668
12366,2616879.8360700007
680,895644.8963534168
3932,2775167.835939998
2764,5311706.596849992
11247,1606338.34347
1469,1867120.8793599992
2899,1247095.3655986658
6022,1579330.7801399997
88,2601204.8598
2565,1610261.9525869284
3091,2374149.3411499993
11493,2473473.5926869996
2102,2198035.0052250926
1296,2890023.266846664
2091,4430440.223779999
3628,1187258.0856829986
2869,2012696.42849
953,3229300.9077200033
934,2062865.7511456655
2249,1064742.561043001
8793,1382861.7098700013
3503,1793481.2895
5399,1396124.7685099992
10727,2520334.69179
3345,1123445.590172001
3402,1630126.8002040007
7074,2525197.690928
11381,1185297.6771766655
48,1402092.5621700007
12174,3097832.3304900015
4823,1554058.317012999
8407,2417203.3170999987
1898,4493158.1002199985
3382,1404410.9748819994
10289,3160198.7634200007
2692,2231878.167141663
2014,2209957.8652193327
8442,1580538.5624800008
592,2013608.215509999
8920,3006028.3156166635
4724,2834183.347409999
2187,2297500.7091999985
4833,3406727.4813100016
612,1218416.689580001
2465,1851069.988544002
12325,1464911.2067899995
11278,1518410.129910002
8705,2243952.636629999
1026,996821.1892414998
7917,2829250.9839000003
974,6080093.413399997
2184,1174395.7215085018
3273,2718660.8090240015
3670,2459527.3635603315
3516,1475413.854175834
11682,1552517.014592999
12243,2184073.759490002
7650,3391706.8815300013
6091,2927516.7095799977
12793,2599240.3724600007
550,2851754.155100001
7754,4044093.146929998
763,1499771.7157325018
1862,2589253.4335819995
2306,2326630.5662000002
11541,4338600.393337499
10529,1996715.0324459993
9305,2264924.933459999
7135,1879040.9616191655
2188,2866319.50846
7038,3256545.5751599963
1657,1695177.6894559977
4952,2654808.8050999986
3889,1993414.3600634283
2106,2770963.9921700004
6859,2967928.28038
2293,2324946.3469000007
1298,1731995.8207175
8050,859141.4252621667
10507,5189590.886150002
5172,2781934.8931500004
2241,1284784.976225001
7951,2253954.8535400005
3554,1677891.479100001
970,2334846.685679999
3860,2415024.276429997
8588,996212.5392374162
1870,1039037.3653943329
7348,1981613.9624503332
196,4365055.002866665
97,2270253.38689
6568,2083537.4865300017
642,1837580.3767099986
647,1157404.103956334
2637,1301633.9938173338
2150,1156994.7920905005
928,1793221.2670909998
3658,1405957.7404149629
12807,1219403.0114124997
1776,2246295.570390003
2571,2738150.5401900006
1857,3973364.9068299974
5497,2501894.421599998
2231,2548159.2801099992
661,1627451.2325219994
2243,1643594.0453200007
7044,1538316.0647439996
8878,1928291.619470001
342,3734297.102896665
4563,1234569.6353000016
3868,2010841.1823073335
722,1772316.1907823333
7869,1818629.4233078577
12770,1477383.8622770004
7153,2637520.41284
2575,2742765.8457
1107,1631045.4878999998
29,4153623.728589999
2399,1649660.0090599998
6602,1911474.1999500007
73,1544831.039561999
4562,3611766.5601699995
8356,1376872.1509818104
490,2184325.3292741673
960,1181247.6550770004
3896,2593891.326812499
9620,2718630.789329999
7125,2508308.2481599995
10693,3053711.6386000006
4118,2425545.028590002
3906,1745560.68847
501,3161135.055640002
6236,1806328.2931399993
3483,1281639.165530001
5479,4388070.797040003
895,1190967.9842940008
2030,1787482.2445499992
172,1437344.1796800017
2958,3076755.47942
7839,2449135.4284200002
8851,1307787.2953660004
127,1407264.8981420002
2560,2674536.483739998
4851,1972158.3375804767
6203,1998253.4009000016
532,3266016.4919991638
1183,1030489.6078883329
1448,1371519.9617559994
37,1390360.8502490006
2830,2127497.544090002
10753,1615187.2036299983
9524,1660909.8020260013
6280,2564113.1366200023
402,3147052.8986799973
6876,3392101.1975999977
1609,1477908.3298986668
2450,1856733.927588
3291,3809200.2936299993
2352,1735994.176094501
3781,2655867.13391
4227,967974.2025198664
4213,1762848.1710799998
8840,3883753.5852599973
10260,6040675.816059995
12518,1566157.1666500007
1065,1207829.9098709512
2150,4859145.013289999
3717,910022.1281070008
442,2900229.7465900006
10770,1961931.33017
3066,2198821.854424666
8577,2702059.4211299997
663,3021608.8109399998
9176,2668178.4732999997
937,1551279.5806866675
3904,1192050.3968994287
1621,2227506.771780002
12739,1808737.4221599984
3235,1309164.9523459156
2068,5443872.507860004
6399,2627402.5704200007
3110,2655387.27398
2018,1540395.8804879996
280,1858313.0975200005
10385,2058504.3234900003
1864,2633120.6533100004
3761,1875206.3054064994
9392,2253744.4163333345
6621,4358437.851492662
1855,3250260.544960001
638,4672111.167306667
2375,2188400.72148
9563,2139809.1227499987
4036,1557715.8757150003
3626,1970327.894980335
3099,1401428.3303966685
1468,2869337.935830003
11004,3940140.239820001
1031,2330955.4782399996
1633,1422743.166804
3541,3259576.842099997
1937,1150488.4146648322
7248,1202567.0076390002
10846,2529743.3471183325
1034,1102515.3127188338
2007,2393959.1984066633
3510,2040582.47758
6047,4569707.09142
5934,1800932.4444601666
8855,1426360.6307799998
109,2391132.2498759995
2261,3260530.071019996
7075,3450007.620189999
1129,1585541.5105159997
9161,2711497.3837699993
10779,2151081.7363699996
1764,2257792.1686599995
2364,1231326.006737001
1297,983289.698611833
5575,1595541.76494
11287,1983593.492569999
2218,1104177.4131330014
6902,1926262.938300001
1025,1476097.5553310004
3027,3191892.1572400006
1594,1227679.1671216665
4691,4183545.9309273344
303,3562806.5951166684
12095,2892609.79829
2652,1276335.56052525
2708,1754372.981543333
1141,3652380.037900001
10822,2174523.6206900016
6808,2811223.81519
2605,1941152.9390200004
10096,3145486.2733400003
1381,775291.5443563333
8294,2653563.173200001
1889,1737872.316429999
1212,3580736.1841319995
10068,1221557.15118
2463,1250809.2083353314
2448,2380439.817409335
4842,2614891.16835
7712,1726468.1230574998
79,2768720.1112269987
6666,2421743.291750001
6711,1637279.2367900014
10570,1545437.6611600006
3320,2208476.0541366697
8386,1867954.5216400034
11428,2446304.7628399986
10059,2883744.664503333
8479,1441833.2171579292
9567,1634027.161900001
8699,2389407.0526466696
2722,1340117.9850720004
522,1862573.7200996676
7905,2657608.372949167
1710,1063566.2925420005
5986,2830487.6883200007
7495,1356771.3800350013
12565,1576645.8407999994
1535,1604394.2713386663
1213,3819782.351759998
3169,1804354.1836280017
2223,2673951.2181999967
654,1359357.50402681
6224,2354073.6009999993
1606,3025757.9753099997
10028,2231314.5254599997
11557,2945633.2510400023
2361,1426882.7006974986
8490,2740657.7307099993
223,1894476.4117766686
503,1006840.3039823327
5561,3154598.8781335
11943,3467895.112035002
1310,2168564.120539999
1002,2487644.3927099975
6973,1985924.7246900012
840,1315973.5213530005
256,2389277.823438668
4188,2522943.6938699996
10081,2662842.0382700018
2242,1056889.2948500016
827,1611661.2928583336
255,968544.6931526666
520,1686506.780540001
1243,2442913.9737100033
2969,2465139.5969485003
9181,2027848.931341334
7858,1865402.5552799993
7802,3081120.6165800006
118,1100692.2765483337
7583,3981570.2418600046
10701,4996218.660660001
12038,2947700.125620002
136,3056286.5550299953
2905,5785004.891949998
3315,1290157.4171020016
1736,2534164.589396666
11540,2820209.86974
2415,1166702.1252456664
1273,3206710.6826500003
209,2206156.1523976666
9745,1723377.9788300004
2754,1212028.3017020007
3307,1521943.2509654998
1149,1027357.6999120001
6019,1695014.6911133344
10655,1539317.905338001
7788,2168729.680743334
1389,1180026.0320524995
1231,1567011.7563360003
3876,1151227.2492069986
4447,6566653.826389997
3857,1186954.9816200011
203,3888430.177099168
589,2493876.274818332
1119,2329421.2976333355
2703,1307750.4950296334
10654,1947079.052069999
1051,1710621.834000002
8932,2272340.2116733347
702,1803737.5206600004
5295,959724.403997333
4871,2586922.0644900007
446,2754794.4476599987
1435,922519.9593871662
9863,1998557.773503331
12725,2505839.918380001
12223,1903620.9744700005
1327,2052154.0123799995
3098,2274252.108280002
7499,2783954.1076200004
12799,2068537.0065100002
10114,1997083.7058700004
4841,1511493.7549299984
5654,1980404.7353499993
12892,3271334.8330099965
1984,1535863.7461900006
12763,1303048.8001781825
1098,1785095.5832393325
140,1271040.652718001
1733,1119481.3324250008
7930,923455.9868350006
7058,6193804.546949999
1345,983931.6431740007
3325,1883539.8415500012
4419,1962698.65367
8287,3742193.5579920006
12890,6028625.175450002
4284,2216991.03126
1873,1322732.1428429992
1724,2269967.50657
2749,1793699.2149566659
7252,1163695.2395100014
9690,1850306.262790001
3297,1026377.8658510003
1316,772427.316255
8515,1280642.2014059997
3875,1624859.3750936193
1797,1841857.7804134998
5022,2747479.0615899987
6768,3296849.317120002
1052,1498534.0602049998
6555,1981513.9597600005
12783,2514506.951979998
5357,2858936.854663334
8455,978399.5500019992
5750,1216784.3539424008
2485,1705705.8206678324
10644,1911609.892723999
2403,1275490.5633496426
6455,2781680.3603193313
869,1892299.4915099991
10287,2071464.0870700008
1176,2081879.0922806656
253,1545438.0228124997
2072,1687303.1762299982
7435,2956775.4479499967
2255,1951593.3559483937
976,3269571.630676666
12808,3461766.9766600006
81,1210502.072397524
11759,1401115.7980633336
2774,1424092.769919999
9564,3234031.4130599992
11767,1326100.0201314986
11667,3831333.4575100006
2752,1832296.92655
2796,2456188.6300300006
8134,1542679.9926371656
6565,1556089.955220001
3079,3000476.1616199994
2900,1098306.3447726665
939,1683885.616890001
5256,1618347.1673430002
3679,1605711.072910001
2790,1874931.692159999
4961,2065315.5846600009
1347,925937.5749570004
7113,2951954.3869800013
2698,1452894.8307960005
314,1678370.4978001672
739,1776117.5290266667
977,1643785.1083191675
5363,2277790.811241665
9890,3280414.5291899983
4067,3847975.8781400006
3978,2023665.0934466687
3108,3496449.3372399984
5471,1549219.9381399993
8486,2590708.5668760003
8700,2452481.342980002
5957,3005412.19349
898,660566.2021504998
2128,2416914.7350899973
5260,1714735.5483610001
155,5587949.27251
2100,1104177.4131330014
1649,2751576.56767
3406,2985762.9967199997
1510,1751127.8845727362
5722,2132615.386684
3785,2261696.203820003
12458,1574217.2929300005
988,4106134.3517599986
1704,2440927.965445704
631,5176135.1539400015
689,1015893.794327177
11499,1840051.4631200004
9810,2568866.157383332
2733,3355201.0855000024
8210,1351112.9265512452
10742,2297140.205170002
1572,1934671.0412499993
4198,5842818.78384
1696,2097861.153001665
12662,2392643.137833335
11201,1152714.0410389989
163,1242992.9657354988
9225,1719579.5202299992
2352,2816147.9126499994
847,2247547.6816126667
9662,3342920.11482
244,1512595.6866814995
536,1089717.8995339992
422,1238747.174457333
2839,2666764.416985335
2491,2276043.052712332
2261,1439229.4942049992
9914,2378919.8075599987
8856,1615999.9344373334
197,3284554.364609996
2536,973400.0513442494
9175,1270956.0982416659
930,1182753.3252100004
472,1923670.2768236645
4435,2757233.83953
5614,2725981.4750199984
10211,2958224.861392501
647,2229559.42536
9040,3130690.6887933337
1971,1733676.5930999988
8394,2381210.0665399996
2711,1064803.5100513578
244,1698783.001129999
2658,1420044.0413529994
2249,1505957.2550344989
10266,3192365.093130002
2898,1747826.4850299994
3820,3465394.5438099992
10515,1208148.6363990007
1343,2139381.786960001
1174,1235034.6013011672
2451,2322448.4366800007
2477,2195404.3724100012
2770,3320369.6889099996
3026,3995346.2778481646
7374,2116673.356370001
6333,3799427.3421100066
3523,3402795.803080001
2305,2908672.8068102505
2327,2378053.6135203335
112,2667107.010399999
10649,3246079.6981099998
10685,2934947.3314400017
1327,1495400.8875139994
9013,3489793.78036
2257,1608441.1837399527
298,1827433.2775455008
1573,1899590.1151563323
345,1411446.2438066667
4708,4058649.9988624966
9169,2205943.93588
1673,1358447.6346186663
479,2247233.0352216642
9150,2625623.1958200033
8230,1117965.0430195828
9271,2948105.495110001
655,1303601.0218102504
2428,1224258.983607457
178,3955437.7406499996
6114,4889460.744579996
8721,2503579.63957
2424,2858938.54844
10690,1070166.7213569998
2655,1052675.5795531664
1403,3034957.5294699986
3741,1146292.9450509998
3782,2640597.2914399994
6751,2042818.5768900015
8488,3173750.6586799966
4798,2466295.342899998
867,1279951.3447221674
6684,2333722.1137000006
3705,852085.1055265
2263,2187947.799492501
1885,3173895.5832605
11727,1825211.6911946656
2754,1173841.3709140006
11535,8391416.041719988
4684,3231514.2657600003
12297,3863841.408659999
9472,2852475.7868499993
3247,2392649.852779166
6084,1541008.9025700008
4000,2428936.997300002
9199,1740441.3804680004
8137,3475728.4251799993
7242,2532867.1574700014
836,1409999.7547400007
3353,1814392.2996699992
11458,2381082.91898
245,1459724.4335235008
1835,3477645.9066749983
94,1578967.4844768317
11782,1589027.8099120012
1942,899659.8233649997
7776,4874990.514485001
1818,1127013.4917178338
1761,3249643.398726665
6712,1300637.783883001
608,1362627.9898529998
1378,1098790.5052455664
1269,2415438.6332324995
443,1697892.107230001
10961,2726239.3585700016
8476,2797244.7454673336
1105,1150624.307620251
7151,2585839.1318600015
1189,1600873.6108085006
2628,1496897.830983332
2506,1585206.3379833335
1807,1549381.304745335
2187,1459612.0583974994
1956,2009822.9861599987
1839,1203229.6103870003
2356,1879928.7827799984
4144,1896902.5382593325
138,1100363.166339701
6787,1813731.772024999
6956,1254983.3890199994
2700,2035134.9799100002
2438,1606362.8702970017
1881,1363815.2918283343
2350,1585524.1632669983
7230,3021430.971960002
2687,3232791.9627399994
7940,2637236.130811002
888,1525069.7600065002
47,3564135.0885636704
9946,1063383.4386099996
9653,2381764.2767700003
6632,1666217.8244059999
546,3366946.1763800005
2257,4874074.743038927
11818,1688857.6771100014
10803,1907191.7477699989
8030,2686330.426009999
1708,2327524.4332016674
454,3482918.2610299997
137,3415048.2499930025
3288,1836957.6507216657
2250,2548661.437300001
121,3021334.3480960024
2185,1637918.7552100013
2621,1259776.5394039997
8734,1469343.37513
2220,1949236.0926200012
679,1179409.2772599987
5566,2201247.30208
286,1336797.9996474995
6181,1777987.26798
4809,1578553.554
8203,1883868.6391300014
737,973797.3157413332
2559,2236817.693902502
8220,1309488.7681366673
9966,1728416.0057483334
10406,2298692.382299999
11293,2816152.657729997
10997,2294503.8339799996
2281,1764970.9978771338
2320,1429550.4958991678
3333,2741469.90569
2105,1335838.6305474997
468,3202761.9608799946
2538,3990149.73192
3243,5420742.882419998
12154,1921430.5310686668
2400,2259497.8231392843
9930,2532605.565379999
4199,1133540.5873066674
1406,1402092.5621700007
2387,1648314.1411000001
2802,1315534.45172705
11837,4127413.136330003
1445,2358772.6259614993
1191,2092256.5905985716
2398,2379688.530000001
420,1992392.1705366678
11892,3063713.1915033315
2520,2108966.7449799986
3698,1542556.1814710018
3740,2573685.6127599985
8628,2931952.22183
1282,2090119.8753500006
6708,2409608.1412199987
11123,3760916.4830500013
2188,1350208.280440668
421,1269594.1248089997
8290,2949203.4239199995
701,1088040.0156139995
1472,1314554.3035843344
12014,2177564.4264600007
5532,1944182.0777147613
8595,2017738.6143299984
1007,985471.2212109998
2199,1363882.0047899992
7884,2109050.8740899996
3016,1417185.4172810009
1652,1534793.312046333
10038,1519644.1539666653
8529,3277913.937836664
5665,4374702.427390002
1482,1691726.1481200012
804,1724465.7286308005
2089,1598521.095522332
4003,1730356.4945000005
2570,2334253.5117612476
735,1339562.9620670013
9674,3837008.5120600015
12862,3399552.0754600023
7123,1666833.415213584
5091,3926062.7369100004
594,1589188.0405899999
1410,3064704.1717899996
6190,2246993.102889999
6574,1870897.9415999996
2843,1166463.030741428
2933,7007603.025159996
10339,2630297.468650002
159,1498799.2530170006
3459,5139678.589469998
4015,2722181.853249999
797,1139281.0954217494
448,1483071.371454668
9177,1300015.2726483324
892,1339562.9620670013
2397,1414520.2845263334
486,1534266.998873833
3686,1004499.0420340007
9760,3450538.9915699987
3676,1430179.4209783343
12308,2192067.804880001
3029,2301275.4752199985
1827,4554243.244939999
2762,1547709.313258332
926,1230098.6418179995
1276,3798669.3785700025
179,1509357.0897300006
3396,1145681.187972333
12047,996962.7676529993
9881,3712495.766040002
104,1987040.1343766656
11364,1354084.089857668
5227,3413678.11453
10670,1950997.2162199977
3362,2205070.39393
5059,1274498.2005369996
4004,3627043.3122499995
12160,3185248.6669099997
8662,2395674.0832799985
11542,2276796.63171
1802,1398002.2622574987
2614,1844183.0938600004
10993,1296820.7087059997
12951,2678352.6483249986
7364,2433535.7021200005
2879,1485905.179515001
12898,3669807.0319733326
3057,1568992.7754311431
2161,4246652.4895100035
3632,2678036.357670001
5259,2821162.4836849994
5186,2168747.9450700004
3359,3536230.2076150016
714,1325717.5767029992
1185,1519548.6421639996
6093,1904166.1653500008
4308,1739228.297570001
463,1627782.7729299997
1252,1297741.678722333
12730,1956860.6472458339
10648,2600302.6854600017
8691,2495175.462650002
9327,3171054.2478599995
632,1945608.6329899987
3334,2413195.4966983325
12758,3644969.0232099984
4318,2652774.66006
1146,3403004.1101809973
232,2292115.27635
3623,1604959.9373809996
877,2007703.5698999998
5469,4477511.088070001
10442,3454694.741970002
10574,2979955.213950002
5272,1420919.4831900003
3769,955193.5462130004
2301,2854129.6674
7639,3543029.329199996
1538,3542063.9902899982
375,1605070.6002320005
3802,2070078.8832399985
10521,1655252.1767675006
2722,990398.1045640005
1697,1038637.2391319997
12129,2105568.439080001
3444,1861030.8138699997
3074,1431720.3516950004
1422,1329233.129099999
7877,2724152.7758099986
6134,4222561.744240005
528,1278205.5823501654
5537,2098501.686586833
1523,1213219.2985200002
5610,1895873.803819999
3692,1848945.436635998
6061,2402090.7342100004
9957,2278995.9424300026
1197,1941654.1841526192
1693,1651788.4203199982
1719,940405.6528583333
482,2512261.654851999
1574,3054244.0673199994
2985,2114832.574376667
6259,2564714.007115001
3900,999864.0004589987
2583,5728573.895220666
3950,2606542.251560001
1467,1440784.879876834
1537,1528164.9020199988
349,3700280.646726666
9284,2774621.4965500003
1766,2295065.2393699996
5184,2807744.2896800013
893,2043021.229860003
12107,2953026.253230001
3684,1152533.3407229998
5591,1785095.5832393325
10710,1724721.4780200003
2948,1154042.6716945006
1030,1543758.6508026666
951,2374093.42728733
8615,2895193.762770001
7728,3987582.078349998
7338,3347321.1643900024
11014,2044479.5857399981
7001,3180022.9426900004
1551,1474816.6497319988
1432,1597287.9772300003
2375,1032313.4130793327
2839,1263901.0164483576
10019,1971151.337488666
1922,1586629.34693
2386,1797507.5854216665
3679,3716366.488210002
10197,3205055.96428
1218,1721154.860527
809,1196927.0998770003
8353,2798149.7463299986
9193,2685716.7183900005
7213,4484435.6407275
1555,3133401.312449998
42,1124140.2095479995
572,1169708.6414266669
12543,2447550.8443000005
899,1128895.4226509994
3944,2251360.7273836653
4130,3031714.001259998
558,1857364.2632400007
2338,1923461.4883839996
2518,1707028.116314168
4260,2059506.671640001
3196,1522472.4711400005
7195,2999491.0477932217
11790,1253683.3973105007
3409,1668369.4257979996
401,2004356.2523299996
11392,1342542.9060849992
12466,2193958.371370002
9879,2599163.600789999
8382,4202397.075936668
12537,1923080.3490500015
1103,1582766.1815194995
6241,3804684.56321
11805,3347526.297196665
2992,2199549.964114692
11127,1085351.4997679996
1983,1424944.071824
3431,1378937.5585256666
5814,1632933.7419220007
3119,1078377.208102333
594,2482300.577704165
3706,1683394.5918499995
2054,2184766.68221
1010,1324609.1012200015
443,1393958.304648266
4720,813889.2567674335
529,1475695.475685833
1254,1427245.9908796658
876,2162107.417749999
782,3562937.2177675012
8713,2322025.1705299984
1688,1290627.4591859996
7883,2292678.935400001
10315,2080362.4016299995
7376,2982475.541409999
3559,993042.2879473332
5759,2671994.3966200016
11396,1145457.1247999996
1568,1200482.859156333
8821,2726495.338432501
2904,1606672.924043001
1078,1460900.865027499
7253,1673324.0079500014
2404,1862573.7200996676
3080,2078079.8070900005
1526,1195810.985623166
2824,1678774.0198650006
299,1317502.5166300018
2968,1346137.5266894049
12384,1213491.168384
5385,2599932.752008332
1427,1396146.4747100002
120,810232.1864870001
9333,2428627.4805100006
1234,4152579.4886399982
3757,1492018.8452633321
10125,2245866.730259999
7009,2147607.980449999
2907,1150918.4286429991
2651,1595792.87172
11489,2634558.4955499973
4747,2520758.4907099986
2915,1657568.980562
2281,2402922.6168099963
11423,2111347.9816420013
11250,1175947.6980010003
7954,2674550.664660002
7398,2046593.3141279998
12434,1961398.2402800017
3835,2005546.8212699988
2952,2167611.881282503
10140,1419797.932429999
4164,3398507.495470002
12698,3291837.703379998
365,2687338.779090001
9691,1940646.630073334
12876,2783493.1744500017
10808,3979824.8860966656
5533,3009874.7853666665
6,1304773.4867666666
2250,1244971.2320099992
8837,2429686.827509999
7363,2531460.13461
1747,1465623.425879666
638,2509868.8178559984
6000,2624674.333579999
11702,1985430.6932700013
9923,3997406.1090499973
2424,1427245.9908796658
6474,1029014.6062540011
8731,2771461.6149200015
532,2385143.018543998
1579,1963323.1013059998
10224,2545580.2936099977
12889,1944772.0846500015
6890,1279094.6111845998
301,2694147.0400600005
5169,2408791.420889999
5757,1299460.932590001
868,1519194.820061
2076,1563144.926370001
1045,3653118.1815800043
5114,2736316.806750001
7335,1328439.9244749986
247,4959255.600770002
6606,2649898.6777700004
12724,2956510.847300001
718,1988525.0517880016
12074,2729174.7923300024
12382,842682.3188208003
2302,1727819.9264378338
10399,2525969.183559998
7371,3038779.05402
10009,1871113.8622500002
2043,2414643.270923333
9224,3130754.0577524984
3223,1693970.0118933318
1994,1641417.5504430013
4693,1302160.751153999
7803,1960885.267179999
6296,1807006.955755334
491,3250485.013319997
2903,1886149.181769999
6980,2117237.8285099994
7233,1543887.9722099986
5751,1884982.3221399998
3895,2481880.80327
911,1341459.5164110006
844,1504033.5981890005
1100,1437467.1014480004
11709,1275308.8092599995
11373,3173963.1068099993
5420,2542330.134280002
1950,2249079.8879033322
1485,1991196.563937999
822,2310832.204740001
2713,1623179.7573363327
1652,3372685.0694366647
5249,3118093.4591
4506,3171066.998320004
2020,1444177.5037400008
2708,2041820.0925933358
4909,1527560.282061001
2466,2091272.6816499997
1775,908205.443479686
12376,3050264.5473533594
2125,1250384.0189220004
5632,1841681.68875
6177,2155859.0538800005
920,1325501.857744
2440,1985136.09363
322,1421373.753715666
3543,1733133.3479378573
45,1281903.2388379995
25,5677809.024217498
9926,2243668.282121002
5017,2955915.3984999997
769,1185801.5623680006
749,3019096.1771500017
6121,1119481.3324250008
1955,2124644.17233
652,1201641.2890369992
6730,1445004.9094800001
7871,2337469.673993334
5869,1137066.283056999
8343,2050531.1297299997
1171,1309086.355820001
9985,1773743.801150001
12960,2329351.7114200005
1207,1886658.473310002
6735,1160598.2828090005
10534,4519940.996153334
1780,1147806.3809268684
10844,3366873.952800003
3404,1446366.2650208583
7321,2456657.8660100014
3147,1038554.6140026678
1804,2045859.032549999
4723,1506049.9375500001
12257,1779709.1920199988
7286,1985620.4295833346
126,1678585.44171
7641,2567120.924860001
8894,2451923.604530002
12583,4734515.876880001
2395,2379643.080919999
11724,6053593.65431
3452,1772536.8138308323
5130,1171204.6987900003
4773,3148735.818154
1277,1019338.3586600004
12261,3595753.1845799987
10582,3251569.05539
2542,1297586.9509300003
2536,1052062.3944649997
2061,2072072.3032925008
1934,2509402.4443
2582,2372251.3697499977
2547,968496.0381357307
3386,1606084.359260001
2843,1461545.9140670013
4101,1176932.314382
11692,3427885.8069699965
9108,2809996.617459998
6208,2801910.9496800005
1949,1648347.3909899993
341,2944842.184799996
555,1779436.0558636656
9906,1481952.10519
2069,1673941.3161736655
12051,3772551.9834699957
1326,1809925.9927929998
1773,1545338.08844
8117,1974951.3717600005
5732,1411917.7001799985
11631,2839701.2591899987
2391,1454582.212866
10430,2062199.5954800018
871,1238434.4564299984
963,2458090.5462800013
10425,1769491.9111288094
10157,1332698.4233153337
2044,2284137.2807500013
9042,1936647.1231445237
3008,1893569.9875584997
3548,1115012.928829668
8064,1704233.71855
7547,3231414.2975500016
1722,959833.571717151
1236,2302196.941359999
1205,1182753.3252100004
3073,1455940.3774930006
2956,1431962.8158059986
927,1875961.0647533324
12931,3305947.74074
4660,1299258.3162024997
9908,1172301.0616629994
6523,2083319.502960002
3046,2499493.518939999
8352,2384287.6468599997
2312,2472400.0485600033
3072,2480838.6221000007
10010,1275682.9165149995
10916,2893558.406660003
8212,1369315.347419168
3520,2387146.2430299986
176,2396686.6233399985
8883,2346062.696483335
1689,1576972.2516159988
12939,2613391.2848500004
2729,1289312.899349024
7633,2748682.00369
2292,2061098.1948799992
674,1874517.5168574986
7218,1120656.4198850011
556,2164173.188919997
381,2482300.577704165
1974,2257101.7610416645
4416,2659999.9418599983
3646,3652000.2424700004
5050,2609075.061040001
1411,1341745.9224433326
8328,1789409.58221193
1662,2841700.4669666653
1190,1736677.361516
10531,3708436.2066980023
2823,2464909.345999999
1425,1643021.355526639
2400,1191644.2824219996
10896,2487140.8138719974
12857,2534785.3010914996
2112,4071278.134156001
6886,1381146.9413700488
12267,3132596.11727
11988,2504372.2013
2522,2149998.6152333324
2528,1417564.9933414161
925,2324567.1147399996
2644,1579110.336293
1808,1329474.8860417334
8860,2510196.715510002
5633,2620251.94038
11888,3076936.119130002
4839,1203697.1949770006
1607,1312081.4399100002
8936,3307168.9320400013
1155,3543710.1239099987
3587,2101392.205649999
12920,3115469.25837
5356,2373932.5678263325
915,2208001.3335624994
7269,2922584.535515
574,871530.7188410003
8,1133562.1297429993
3273,2011233.5751200002
541,3113527.004882664
1318,1019622.2321463327
811,1315628.2524673336
940,1374583.6488300005
439,1350208.696852571
1387,2569127.544417999
2210,2094276.3648066677
6762,3032482.7080500014
2192,2383236.6514300006
4918,4641772.052979998
